age,fnlwgt,education.num,hours.per.week
33,238912,16,60
32,161478,13,46
42,376072,9,30
66,28367,13,99
38,359001,11,42
60,165441,4,40
52,561489,14,50
31,137444,9,40
45,127678,11,60
44,101967,14,40
46,117502,9,40
41,100451,9,38
25,198587,10,50
47,297884,6,40
44,125461,13,40
54,181132,9,40
45,149865,13,60
39,89508,9,40
30,347166,13,45
30,122042,14,45
26,188569,10,25
44,323627,13,5
31,33117,9,50
52,90189,4,16
27,74056,13,50
25,198870,13,35
49,354529,10,40
26,203279,15,50
35,186934,9,50
48,38240,9,40
35,197719,10,40
30,149568,5,40
50,185846,9,55
43,137722,9,40
31,197860,9,40
50,205803,14,40
31,186420,14,25
27,423250,10,60
29,164711,10,40
34,117983,9,40
49,216734,15,40
53,139671,10,40
50,135465,13,50
27,214858,13,40
63,66634,5,16
57,176079,14,40
67,288371,9,40
42,98211,13,45
59,171328,9,40
24,98287,9,50
30,26009,9,35
37,102953,9,40
48,98524,12,45
56,179625,6,32
30,162442,13,50
45,102359,13,37
45,122206,12,50
33,529104,7,50
25,503012,3,40
46,208067,9,40
28,194940,9,40
29,178244,9,40
59,147707,9,40
20,205895,10,20
23,119838,13,50
37,95654,6,35
25,190628,10,40
25,208591,9,40
39,202027,15,50
23,91658,10,40
30,229895,6,40
27,68848,13,35
38,423616,9,24
32,53135,9,40
45,288437,9,40
50,33304,9,40
53,161691,9,35
44,89172,13,50
25,202033,13,40
47,207207,9,45
50,105010,13,45
29,29974,9,40
22,314525,13,40
45,358886,9,40
32,83253,10,60
25,176047,9,40
32,168387,14,50
23,39844,9,50
44,42476,9,30
57,548256,8,40
24,172496,13,55
19,121240,9,30
47,359766,4,40
56,117872,11,40
50,242517,13,40
50,175339,9,60
42,245307,13,48
54,111469,10,40
40,34987,13,53
39,70240,10,40
35,144322,9,40
35,36270,9,60
68,174695,10,25
41,29762,10,70
51,28765,15,60
25,137367,13,44
24,85041,9,25
52,194995,13,55
40,50644,12,40
28,269786,9,40
25,160261,13,35
51,35211,9,40
26,95806,10,40
27,257124,13,35
41,57924,10,50
44,172479,13,40
35,331395,10,50
31,363130,9,18
18,36882,8,20
19,101549,10,15
27,419146,3,75
28,154863,5,40
20,47678,9,40
28,144833,10,40
38,405284,13,35
48,233802,14,45
41,394669,13,40
27,220748,9,48
34,344073,9,40
29,100405,6,40
46,273771,13,40
40,198096,9,40
19,169758,10,35
56,174040,9,40
27,336951,9,99
37,93717,10,45
63,38472,10,60
68,201732,10,40
27,252506,10,40
33,392812,10,50
49,233639,7,50
31,227446,10,40
17,65368,7,12
28,109165,9,40
47,306473,12,40
41,196001,9,20
42,188693,10,40
26,48099,13,40
60,194252,14,40
59,195835,9,60
46,121124,13,40
33,73585,7,50
29,82393,9,45
37,44694,14,45
38,34173,13,45
54,319697,10,40
23,45317,10,40
36,248445,9,60
41,107306,9,40
18,91525,9,25
28,216965,10,40
29,240172,13,50
23,274797,9,25
54,182314,16,50
38,276559,9,70
37,171968,11,40
48,199763,9,8
28,407672,13,40
18,138557,7,40
50,28952,10,39
50,163002,9,40
24,172496,14,50
40,347934,9,35
35,209214,9,35
45,371886,13,46
30,75167,10,40
44,240628,12,40
37,74163,13,40
22,320451,10,24
39,122011,14,38
43,203642,13,40
41,124956,13,60
47,159389,12,40
40,114537,11,50
42,108506,9,60
34,154120,14,60
40,89413,9,40
49,33673,8,35
27,199903,13,40
40,177810,13,30
27,29261,12,40
38,199346,10,45
41,77373,10,65
50,54709,9,46
49,139268,9,40
24,168997,10,40
45,207107,12,40
51,163948,11,40
45,96100,4,40
38,196373,9,40
26,288959,9,36
50,34233,9,50
24,237341,10,40
23,412248,12,25
36,150042,9,40
42,204235,9,40
51,454063,16,40
24,112854,10,16
26,219815,10,40
33,220066,16,48
56,175127,6,40
35,343403,10,40
49,169180,4,40
51,90363,10,40
19,263340,10,15
47,229737,9,45
29,158218,9,35
44,121130,9,40
42,180032,14,40
35,556902,9,40
52,175029,6,35
19,261422,10,40
38,204640,10,40
27,180553,9,40
23,132300,13,40
28,314649,10,60
60,163729,9,40
37,197284,10,40
25,114483,10,50
67,354405,9,20
78,111189,4,35
40,34037,9,70
44,187720,9,41
23,91733,13,40
26,101150,9,41
57,372020,10,50
39,221059,14,38
77,117898,13,50
23,173851,9,8
22,181773,9,40
21,210355,7,24
60,238913,13,46
46,207677,13,40
22,102632,9,41
20,140764,10,20
20,157894,10,20
44,202872,12,40
34,56150,7,40
22,50136,3,40
47,185041,10,40
17,110723,7,25
44,195486,9,70
19,41400,9,30
48,41504,9,40
36,231948,9,64
43,373403,11,40
24,186213,10,50
47,192894,13,45
29,83742,9,45
35,81232,13,50
33,104525,9,40
41,121055,9,40
36,114059,13,45
40,53727,14,50
34,120959,10,40
38,116358,10,40
25,224943,10,40
37,176014,9,50
32,402089,13,2
33,190290,11,56
25,282063,4,40
40,478205,13,40
27,302406,10,40
19,242941,10,10
42,192381,9,40
46,321327,10,45
37,178100,14,40
22,122346,9,40
23,481175,10,24
29,149211,13,40
32,101283,9,35
68,166149,9,30
36,162302,10,35
43,114580,10,40
31,94235,13,46
44,60735,13,60
50,558490,9,40
47,109089,10,70
37,256723,10,35
56,160932,9,44
23,353696,9,40
34,295855,7,70
43,347934,9,30
48,332465,13,35
30,149531,10,40
23,216811,9,16
60,116707,7,40
34,242984,13,40
37,433491,9,40
71,66624,13,60
31,153005,13,40
33,374905,9,50
45,301802,13,50
48,70209,10,20
27,186454,13,40
57,140711,13,40
53,277471,11,40
38,257250,10,60
36,160035,10,55
23,207415,13,15
29,107108,10,40
34,192259,15,35
30,121308,10,40
35,188041,10,50
58,89922,11,40
55,200939,9,72
51,138847,13,40
33,100154,6,40
27,207611,9,52
25,248990,3,40
45,123075,9,50
28,158834,14,50
31,184889,9,20
44,27242,10,60
40,520586,10,39
22,290504,9,40
35,187053,9,60
56,225267,9,40
20,168187,10,25
27,199172,13,40
44,155930,13,60
24,100321,13,45
61,153790,9,40
69,213249,11,25
36,408427,15,60
65,205024,9,8
22,418405,10,40
39,181943,13,35
20,112137,10,20
38,153976,9,40
31,113530,9,45
55,201112,9,40
21,344891,10,20
27,347513,10,40
57,217692,9,38
26,158333,3,40
18,141626,10,20
64,165667,16,60
50,74660,10,40
24,29810,9,38
34,293900,7,55
60,181200,8,40
60,355865,14,50
23,161708,12,20
25,164229,9,40
62,151369,9,40
32,260868,13,40
27,187981,9,40
38,108726,9,40
28,102533,10,40
56,212864,13,40
41,194636,13,60
33,242150,11,50
24,226668,9,35
35,339772,9,40
37,185744,9,20
53,122412,13,40
47,294913,15,40
18,263024,9,40
59,31359,14,80
63,254907,11,20
56,130454,13,40
49,187563,10,50
52,282674,9,40
47,162034,13,60
33,94235,15,42
35,186110,9,45
44,213416,3,40
47,198200,13,50
59,103948,9,60
49,119565,14,40
48,96798,14,35
27,210313,9,50
46,57929,9,25
26,78172,10,40
34,133122,13,40
43,35210,10,40
28,66095,9,40
73,301210,2,20
37,190964,9,40
43,32016,14,40
51,138251,9,60
44,216411,11,40
61,178312,10,40
22,234731,9,40
44,174675,9,40
38,682947,13,55
35,27763,9,40
42,194636,9,40
26,276309,10,20
66,185369,6,30
40,174395,9,40
48,104790,7,50
27,161683,7,42
23,117789,13,40
39,280570,13,50
35,243409,10,40
21,211013,11,50
37,192251,6,40
57,159028,15,60
24,186314,10,54
47,138107,13,40
58,143731,9,72
29,236992,9,50
35,186009,9,40
48,254291,13,50
33,267859,10,40
48,255439,10,40
30,115932,9,50
43,159449,9,40
41,149102,13,35
43,153489,13,50
26,210812,10,43
37,174924,10,48
33,222221,9,45
35,108293,13,32
38,234298,13,60
57,103948,13,80
59,174040,10,40
50,21095,10,40
35,32528,9,45
28,199600,9,40
73,45784,10,11
60,187124,9,40
68,351711,10,40
17,121425,7,16
24,125031,9,40
18,79443,5,40
43,424094,16,40
21,276840,8,20
29,132412,13,40
36,90159,13,32
23,200089,10,40
23,125106,13,40
42,210275,14,35
47,278322,10,40
48,108557,10,60
34,152453,8,40
35,319831,10,60
49,82649,13,45
40,55395,11,40
36,116892,10,40
28,65078,9,40
90,52386,10,35
35,342824,9,40
44,67065,11,25
57,287229,9,48
31,128220,4,35
35,198841,15,50
21,48301,10,40
34,200192,10,40
57,123778,9,48
33,256211,9,40
44,171615,9,45
35,31964,13,50
29,190525,13,60
27,298871,13,40
59,159048,9,40
31,203488,13,50
24,222993,9,40
31,151726,12,40
35,372525,13,40
37,144322,11,43
30,137606,9,40
27,146764,10,40
36,144154,9,40
36,181721,6,60
23,109199,3,40
38,115215,6,40
40,233320,4,25
33,222205,9,40
44,306440,9,40
33,182971,10,40
39,337898,13,55
35,153976,9,60
35,267966,7,50
54,185846,14,40
37,168941,7,40
40,198692,10,60
27,215504,13,55
34,260560,9,50
37,188774,13,40
51,106151,7,40
50,168212,14,45
29,163167,9,40
59,253062,15,55
34,198634,11,40
45,352094,10,40
39,243872,12,40
47,264244,9,40
46,181413,12,40
17,101626,5,20
42,112607,9,50
36,138441,10,40
23,154210,10,14
42,185057,9,35
41,115411,10,45
46,95256,9,50
36,119272,9,40
45,353012,9,40
34,90614,12,10
47,206947,12,67
38,186145,10,40
32,216145,10,45
20,159297,10,15
41,224799,10,40
28,407043,9,40
26,58371,9,40
36,143486,9,50
90,155981,13,50
49,176814,13,40
22,412316,9,40
54,226497,10,50
37,48976,13,45
48,172709,9,40
21,206354,9,35
18,436163,7,20
25,216010,12,40
30,174543,12,40
62,88055,10,60
28,115705,10,50
42,277256,16,60
31,124420,7,40
18,280603,7,30
33,204829,9,45
27,159724,13,40
36,47310,10,40
25,476334,10,40
23,139187,7,50
57,249977,11,40
38,282461,4,35
19,124265,10,40
66,75134,9,25
22,50163,5,40
18,301762,9,25
31,162442,13,40
41,184466,14,38
48,91251,4,30
37,272950,9,40
24,117779,13,10
36,191161,10,57
51,230858,10,60
42,134220,11,40
67,105907,2,20
48,246891,15,60
35,158046,10,70
58,204021,9,50
37,199251,10,40
30,78980,11,40
65,99359,15,60
20,180497,9,40
36,215392,11,40
25,479765,4,45
38,97083,10,40
34,174789,10,50
49,189123,9,50
42,296798,7,40
41,213055,12,50
62,92178,6,40
57,29375,9,35
50,234373,14,40
25,159603,9,34
44,290403,11,40
35,297574,12,99
27,86681,13,40
43,143046,9,40
46,178686,13,38
44,102238,9,40
44,211531,10,50
48,207817,9,32
17,221403,8,18
37,212826,9,40
22,175374,10,24
22,311512,10,15
36,254493,10,44
50,283281,4,40
47,140045,9,40
18,51789,10,8
61,120933,10,40
31,173858,15,40
42,109684,14,35
41,227890,10,46
32,158438,10,60
26,250066,11,40
31,231569,13,50
21,129674,10,48
42,273230,13,90
65,150095,13,40
68,32779,9,12
29,389857,9,50
30,178841,13,40
24,206861,13,40
33,176711,13,40
42,182302,9,40
17,192387,5,45
30,327825,9,32
26,459548,9,20
31,198069,9,24
45,155659,10,40
30,224377,9,40
20,182342,10,40
36,415578,10,40
20,203003,9,40
61,133164,4,48
34,94413,9,40
30,191571,9,36
45,88500,10,44
18,163332,9,22
22,308205,3,40
39,327435,13,36
52,177995,2,56
59,128105,9,35
36,162312,9,70
38,132879,9,40
36,33887,10,40
48,28497,9,40
28,111520,7,40
44,164678,14,45
45,98881,7,32
29,159782,14,45
45,185385,9,47
41,116379,14,55
49,184986,9,40
37,219546,11,44
36,67728,13,50
64,110150,9,40
20,219122,10,40
32,496743,13,40
55,141807,13,40
38,204501,13,55
30,207253,11,40
47,354148,15,48
59,322691,14,50
22,32950,10,37
59,132925,14,40
22,138504,10,30
38,193961,10,40
40,226585,10,35
32,168981,9,35
59,380357,13,40
36,127573,9,38
43,52498,9,40
28,212318,9,55
59,309124,9,40
33,96635,10,26
28,227104,10,30
47,249585,10,30
57,222216,10,60
45,227791,10,50
40,145178,10,30
52,150393,13,40
32,70985,11,40
47,188386,13,45
36,257250,11,99
39,203482,14,40
41,78410,9,40
33,161942,13,40
43,56920,9,60
20,224238,8,40
50,175804,13,40
48,278039,4,40
23,38707,10,60
41,133060,12,40
25,372728,13,24
29,393264,13,40
51,172022,14,40
37,203828,5,65
28,87239,10,50
47,191978,10,40
19,101509,10,32
34,226629,9,40
26,197764,13,40
46,110171,14,50
68,224019,10,30
45,190482,9,40
39,136081,9,40
46,139268,14,45
60,177665,9,35
25,104746,10,16
63,147140,4,60
55,60193,9,40
45,289353,9,24
23,129345,10,25
22,153516,13,40
35,191628,10,40
23,33884,10,40
55,110871,13,40
48,30289,6,30
36,64875,11,60
43,37937,14,50
55,133201,14,50
27,297296,9,40
37,415847,13,40
19,294029,7,32
42,107276,10,40
38,117312,9,40
74,101590,15,20
32,118551,9,80
34,57426,13,45
39,129495,10,40
20,298227,10,35
37,65291,11,40
38,108140,13,45
53,152883,9,40
17,154908,6,10
23,156423,13,20
42,174575,13,40
35,194404,12,40
39,336793,14,55
22,214014,10,55
51,392286,9,40
24,493034,9,50
27,196386,12,40
23,526164,13,40
31,130057,14,60
36,382635,13,35
64,102041,7,40
42,209392,9,35
43,48087,9,60
20,188612,10,38
39,269323,10,40
37,82576,15,36
26,261278,10,30
61,81132,3,40
43,484861,10,38
24,24243,9,40
30,112115,13,50
25,215384,7,40
38,186325,10,38
60,154474,9,42
57,437727,14,45
45,252208,9,40
39,130620,4,40
51,186303,13,40
62,160143,15,30
32,163530,9,40
26,158810,13,70
57,323309,4,40
43,185129,13,40
24,317443,13,40
66,175558,4,20
26,127202,9,40
63,109517,10,43
59,196482,9,40
52,380633,3,40
34,506858,11,32
31,216827,9,40
35,210150,9,40
45,192835,9,40
38,326886,11,45
46,54190,9,60
24,321666,12,20
52,246197,9,40
30,243165,9,40
59,138370,6,40
30,269723,9,40
47,184402,9,32
31,106753,11,40
61,392694,10,50
29,167716,9,99
47,347025,14,40
49,227800,4,32
25,124111,10,40
30,112115,9,60
51,200450,9,48
30,118861,10,50
27,492263,6,35
34,309513,9,40
42,42907,9,48
48,345831,10,40
41,48997,9,40
26,291968,9,44
23,117606,13,40
36,241998,10,20
57,230899,3,40
31,113688,9,40
56,98809,4,45
22,252355,9,27
37,365430,10,40
34,180284,10,50
42,165916,13,45
32,164190,9,30
19,214678,9,30
30,177216,15,40
48,159854,2,40
54,98436,14,40
22,50065,13,35
35,60269,9,60
35,491000,11,40
36,185744,10,35
44,214242,10,50
31,111843,12,40
47,197332,13,40
71,78786,4,10
33,111363,13,40
27,149624,10,30
55,181220,9,50
23,273206,13,23
30,191385,7,40
20,166527,10,20
62,24515,5,40
39,83893,9,40
70,315868,13,40
44,184378,11,40
55,183580,10,38
23,194247,10,40
21,238917,3,40
20,188950,10,25
42,157562,13,80
35,52738,10,46
67,76860,9,40
31,263561,14,40
21,202125,9,40
45,266860,13,50
36,29702,9,40
22,216181,7,45
45,194772,10,55
39,102953,13,55
40,31621,9,40
54,39493,11,20
41,280167,14,70
34,213307,9,35
46,102542,4,52
67,195161,14,60
49,134797,10,40
27,376936,9,40
45,81534,9,84
40,188465,9,35
41,138907,9,40
26,212800,12,36
55,113398,10,40
34,169583,14,50
65,420277,10,40
36,212143,13,20
27,153078,15,40
37,248445,9,40
41,252058,13,40
33,357954,9,35
49,110373,10,40
27,163127,11,35
26,37918,9,60
50,240374,14,40
29,55390,12,45
48,192779,10,40
18,184016,7,20
51,259323,9,70
35,129573,9,65
27,37933,10,40
45,162187,13,52
19,177945,10,25
25,131463,13,40
42,455553,9,40
34,185041,9,45
53,89534,9,48
46,190729,10,40
40,236021,10,40
18,137363,8,20
42,225193,9,40
37,111128,7,40
60,174486,9,40
30,284395,9,50
41,445382,14,65
27,23940,9,40
29,209934,3,40
40,243636,13,50
47,94100,13,65
28,214689,13,25
41,221947,10,50
27,84977,9,40
62,162245,15,70
29,103111,9,30
30,77143,13,40
28,247445,9,40
24,190290,11,45
21,109667,10,40
51,195844,10,40
35,953588,9,40
28,132078,13,40
29,183061,9,48
27,360097,9,40
34,381153,9,40
42,53956,9,55
54,127943,9,40
37,160920,12,40
30,117570,9,60
52,370552,1,40
55,179715,6,18
46,200734,10,35
22,51111,10,40
33,194901,13,40
42,201732,10,40
63,287277,9,40
18,294387,7,40
33,197424,9,40
48,125421,14,40
44,254146,14,40
48,155664,13,35
53,270546,9,20
33,180551,9,40
82,152148,4,2
31,26401,14,25
39,61178,13,40
35,167062,9,40
23,396099,9,25
64,301383,12,45
32,56328,13,8
34,183811,10,40
39,190719,10,45
46,220124,9,37
36,549174,9,40
46,192835,10,48
29,37933,8,40
35,154410,10,40
22,212114,13,15
23,203353,13,12
26,167350,10,40
32,317660,9,40
23,199915,9,21
20,39764,9,40
36,206521,9,40
29,147755,10,40
33,221966,13,50
35,190387,13,45
19,361341,8,25
37,281751,10,30
52,49069,10,40
23,178207,10,35
47,131002,13,50
36,188236,9,40
81,129338,4,10
69,185039,9,12
39,99527,9,40
39,218490,13,40
36,340001,9,40
59,50223,9,40
31,185814,9,30
39,352248,12,40
52,208302,9,36
37,359001,11,50
41,187881,10,40
42,208875,10,40
63,230823,8,40
33,598802,10,40
49,101320,14,75
32,174789,9,40
53,193720,10,40
40,76625,9,40
37,259846,11,40
62,110586,10,40
50,89534,9,40
45,120131,9,50
40,170214,9,40
25,174545,9,46
33,174789,9,40
29,331875,8,40
37,203070,10,43
32,504951,12,50
45,186256,9,40
47,230136,9,60
46,110171,10,40
38,167482,10,52
31,246439,10,50
61,61040,10,36
43,172577,10,44
46,228372,13,40
54,185407,13,60
59,91384,13,40
21,346693,4,40
57,199572,7,40
25,390657,10,40
32,345489,10,55
19,263932,9,20
28,246595,9,70
21,376929,3,40
52,229983,15,30
27,221366,10,50
43,117471,9,40
51,99185,13,60
40,64885,14,70
45,339681,14,45
25,202091,14,60
39,155603,10,40
26,358975,10,50
45,181758,14,40
34,157446,9,45
34,346122,9,40
58,119558,9,50
45,107682,14,40
43,341204,10,40
46,363875,10,40
48,158924,9,40
29,31161,9,40
19,55284,9,25
34,117963,13,40
40,275446,9,40
46,231347,10,20
63,298113,10,40
26,205570,9,40
24,341294,9,40
25,251854,7,40
47,110669,13,50
19,220001,10,50
50,121411,8,40
46,251474,13,60
27,469705,9,40
37,218188,9,32
33,709798,13,60
31,213643,9,40
26,126327,12,40
22,255252,9,40
57,231232,4,40
44,223194,9,40
59,96840,9,40
39,103925,13,32
19,73190,10,20
33,112383,10,40
33,609789,12,40
47,188386,14,38
34,112584,6,38
32,127451,10,38
18,324011,5,20
44,387770,10,15
42,148316,11,40
43,194360,14,38
64,148606,6,35
61,355645,9,40
42,89413,8,40
51,171409,10,40
26,171114,10,38
46,133616,10,40
45,129371,5,40
76,259612,9,15
34,734193,10,50
29,187188,14,60
49,209057,10,40
25,52536,12,25
54,425804,10,45
44,147206,10,45
58,164857,13,99
42,250536,10,21
26,381618,5,45
42,175943,11,35
46,254367,9,48
32,73498,4,40
52,242341,4,40
34,81223,9,48
68,186943,9,8
42,185602,9,40
65,209280,14,35
28,264498,13,40
38,63509,11,50
19,85690,9,30
44,165815,9,60
52,35305,4,7
20,70708,9,60
48,278039,9,60
27,431637,15,70
55,396878,10,25
21,83704,8,40
56,179594,9,48
23,384651,10,40
43,75742,9,40
32,97723,9,40
46,143189,3,40
33,157747,5,70
26,142506,13,35
24,114230,9,40
57,36990,9,52
40,187164,9,45
41,304906,13,40
26,188767,13,40
35,231180,9,45
18,308889,7,20
43,186995,9,40
43,281422,12,45
21,143582,13,45
36,145576,14,40
28,204247,13,50
39,338320,6,60
20,296618,9,30
35,84787,13,40
29,114158,10,40
35,213208,11,38
31,225053,9,45
49,192323,9,40
36,174717,13,40
29,250967,11,40
31,373432,5,43
36,162164,9,44
31,159322,9,40
46,123598,13,40
46,57914,9,40
49,38563,13,56
33,167476,7,7
39,32146,10,40
69,200560,13,20
37,166497,13,35
30,404062,9,15
25,193787,10,50
26,281678,11,55
37,186934,10,40
31,179186,13,90
42,133584,10,40
74,173929,16,25
29,146949,11,43
51,115851,9,40
27,177955,3,40
34,118584,13,40
44,368757,10,40
35,105803,10,50
28,206125,10,40
44,204235,9,40
38,200818,15,40
18,216730,7,12
24,60783,10,70
27,150080,13,40
26,170786,10,40
51,124076,13,40
52,379682,11,20
25,209384,9,32
47,36169,14,60
44,178385,14,48
36,99270,9,40
17,126779,7,20
37,412296,9,35
41,125831,9,60
19,451951,9,40
31,118966,9,18
22,164922,9,40
17,98675,5,20
44,174491,9,30
26,189185,9,40
40,37997,10,50
69,128348,13,50
25,134113,13,30
40,237293,15,40
42,97142,4,40
34,134886,10,40
19,144429,10,10
30,178383,10,70
27,172091,9,40
47,221666,10,40
24,280134,6,49
45,117556,10,32
40,190044,12,40
23,289116,9,50
17,143331,6,15
57,142791,4,3
51,136121,11,38
24,254293,13,45
50,117496,13,24
37,377798,10,40
39,185520,10,40
53,33304,15,38
26,402998,13,58
36,117312,10,40
32,194740,10,55
34,213722,9,57
20,192711,10,40
63,289741,14,50
60,207665,9,40
61,167138,9,40
59,161944,13,38
39,174924,9,40
48,49595,14,72
74,192290,6,20
21,238068,9,40
54,457237,14,40
26,130931,9,40
63,268965,8,40
32,117963,9,45
24,42401,13,47
59,32954,11,36
67,204123,13,10
32,87310,9,41
55,294395,11,40
23,119156,9,40
41,129060,10,40
23,201664,9,40
57,299358,9,25
33,170979,15,40
43,173728,13,40
32,255424,13,60
51,349431,9,40
39,279272,12,60
60,56248,10,40
48,212120,9,40
55,189933,6,40
26,206721,13,40
27,168470,13,40
41,173858,9,40
39,250157,13,63
39,225605,9,24
74,161387,9,16
23,203715,9,40
26,181920,13,45
58,322691,13,40
33,334744,10,50
33,163110,9,40
35,267798,9,40
36,186934,13,55
40,346847,11,40
67,197816,10,70
35,239755,10,50
26,218782,9,40
59,271571,10,50
23,70261,10,30
49,186539,14,40
33,125249,9,40
29,181282,13,50
51,179010,10,60
47,102771,9,50
31,286675,9,50
26,248990,9,40
55,151474,13,38
26,94392,7,20
42,402367,10,45
20,293091,7,60
26,133373,10,42
50,137815,9,60
32,171814,9,40
68,235882,16,60
26,109240,13,50
22,181313,11,30
21,195199,9,30
24,89154,5,40
42,196029,13,48
18,131033,7,15
45,178922,5,15
48,143098,16,40
25,249214,10,40
17,234780,9,40
44,146659,14,35
35,216068,9,38
36,313853,13,45
41,149909,9,40
47,97842,10,40
50,138022,10,40
27,101364,9,40
39,236391,9,45
53,103586,13,55
46,234690,9,40
46,278322,11,40
23,149204,13,40
39,139647,10,56
69,76968,5,25
40,544792,10,40
36,163396,11,40
51,122159,10,40
54,123011,9,52
30,173854,9,60
18,298860,7,20
20,50397,9,20
24,137591,10,40
62,159841,9,24
59,361494,9,40
29,100579,11,40
24,325744,9,40
66,174788,10,20
33,139057,9,84
30,446358,9,41
23,126346,5,30
42,29962,9,40
28,181291,13,50
59,133201,3,40
39,261504,8,40
46,224108,9,50
39,680390,9,24
36,209993,2,20
43,209544,14,50
48,107231,15,50
28,33035,8,30
62,170114,12,50
40,190122,10,40
39,139906,9,81
24,102493,9,40
33,224258,4,40
45,306889,13,40
46,364913,7,40
50,38310,4,40
41,252986,14,40
23,215616,9,40
40,195617,10,20
19,386378,9,35
27,204098,9,50
18,201901,7,10
53,126368,10,50
55,239404,6,45
20,116830,9,40
30,80625,13,40
45,186272,5,40
36,205555,15,40
26,247025,10,40
54,140359,4,40
45,96975,10,40
42,195584,12,40
50,237819,9,40
20,148940,9,40
23,216889,9,40
43,393354,10,38
48,204629,14,50
34,48014,13,35
43,247981,9,50
49,145290,3,40
21,72119,10,45
32,112115,13,40
19,69182,10,27
53,313243,10,45
42,223548,4,30
58,314153,9,40
33,206280,9,40
53,101017,9,35
25,225193,13,40
59,656036,13,60
17,181580,7,16
42,36271,13,40
34,103651,10,40
29,40083,16,40
38,357173,9,40
40,91949,16,40
57,313929,10,40
36,67728,9,40
45,142719,9,40
47,479611,13,50
26,287797,10,45
24,111450,9,40
49,193366,9,40
30,203277,9,60
55,463072,13,60
40,377018,13,60
57,121821,2,40
38,156728,13,56
37,393360,10,30
44,254134,12,40
36,178487,9,60
29,84366,6,40
19,177839,9,15
48,187454,13,40
19,383637,9,20
27,209891,10,50
69,36956,10,50
38,210438,4,40
20,289944,10,25
27,339956,9,60
19,100999,13,30
42,366180,10,55
73,80986,9,20
36,248708,12,40
44,118212,13,70
27,178778,9,40
18,129010,8,10
38,115634,10,40
49,185385,12,45
49,149049,10,45
42,175133,10,40
24,180931,13,30
22,289982,13,35
61,123273,3,56
33,178429,13,40
51,84399,9,40
29,22641,9,45
58,33725,14,20
44,120539,13,50
25,144478,10,40
68,76371,9,45
36,326886,9,40
35,177121,9,35
37,117760,11,40
39,115289,10,70
71,93202,9,16
47,166634,10,40
32,51150,11,40
24,86153,10,40
38,58108,13,50
31,122749,11,20
43,95902,12,40
32,379412,10,40
32,204792,7,40
21,126613,9,40
35,138441,9,35
47,168262,14,50
30,356689,9,60
74,43599,9,20
57,343447,9,40
50,231725,9,40
32,53260,9,28
48,147397,9,36
23,249277,9,75
51,53833,9,46
43,176069,9,16
30,235124,9,40
57,225927,6,40
41,190786,13,20
37,179481,13,40
39,189623,13,60
30,151989,11,40
30,207301,9,40
17,143868,5,40
38,260997,10,40
26,205109,14,40
46,75256,9,40
18,114008,9,35
35,308691,14,48
44,235786,10,45
26,227858,10,48
28,135567,13,60
50,195844,12,50
24,424494,13,30
22,60331,10,35
22,138768,9,40
31,204752,8,32
47,155664,14,55
53,117814,10,38
38,342635,13,70
50,183638,9,40
31,190401,14,40
44,225263,10,46
38,164898,9,40
37,160910,9,40
40,230961,10,40
33,198069,9,65
57,253914,2,35
50,312477,9,40
23,529223,13,10
42,126319,13,40
26,150553,13,50
34,287315,10,55
40,150471,12,40
65,172510,10,20
51,96609,10,40
40,100584,6,40
23,210443,13,40
39,30673,10,50
31,292592,9,40
22,141698,6,40
42,34218,13,50
47,131826,10,40
21,163870,6,40
17,240143,7,30
31,182246,9,45
46,109089,9,37
31,188961,12,40
35,148015,13,40
19,358631,9,25
22,199698,10,15
54,244770,9,40
57,159319,14,50
45,179135,9,40
24,190015,9,40
61,253101,10,20
37,125550,9,35
50,226497,10,52
41,401134,13,40
54,76344,13,50
17,130125,6,20
42,100793,13,60
18,318082,10,35
26,267431,13,20
23,234108,12,32
37,282461,10,60
69,76939,9,40
70,176285,9,23
37,241805,10,30
35,97277,15,65
37,301070,9,45
35,33975,13,40
50,196232,9,50
63,171635,13,40
51,263836,9,30
23,434894,9,40
35,255191,13,45
23,82393,5,20
34,398988,13,40
47,335973,9,40
57,25045,13,37
31,206051,13,40
35,113322,11,40
30,174704,7,40
46,263568,9,40
43,336763,10,42
34,849857,9,40
50,124963,9,35
60,185836,15,40
34,226296,13,40
38,334366,10,15
48,200471,13,40
54,234938,9,55
60,224377,9,40
61,163174,15,35
44,101950,15,40
59,162136,10,56
32,184833,6,40
21,119665,10,35
59,100931,9,40
21,305781,9,45
23,248978,7,40
47,208407,13,30
59,62020,9,40
22,460835,9,55
38,114059,10,60
36,183902,13,4
45,185399,14,55
39,181705,9,45
54,147239,16,60
18,210026,6,40
39,186420,9,40
28,191088,9,52
51,194097,9,40
38,296478,11,40
30,172403,9,30
26,45869,13,40
70,221603,10,34
24,306460,9,40
58,49884,9,50
56,193453,13,65
36,273604,13,40
22,186849,7,50
30,159888,13,60
44,326232,4,48
41,109762,14,40
59,230899,5,40
41,204662,14,45
44,145246,14,44
25,108542,10,40
50,69345,11,55
47,162741,12,40
30,44566,13,80
47,247676,14,45
36,126954,9,40
35,223242,13,40
45,102308,10,40
33,201988,14,45
31,248653,2,37
26,326033,13,80
19,184121,9,20
34,139890,10,40
19,536725,10,15
31,344275,9,44
58,100960,5,40
41,217902,9,40
60,237317,11,40
27,298635,14,40
31,177675,13,40
